ALG	DATA SET	PLEN	IT	EJECTIME	NCOM
KMP	BINA.txt	4	4	0.022981	1811333
KMP	BINA.txt	4	5	0.026490	2062570
KMP	BINA.txt	4	6	0.022850	1750611
KMP	BINA.txt	4	7	0.022813	1749135
KMP	BINA.txt	4	8	0.026525	2062570
KMP	BINA.txt	4	9	0.024204	1900581
KMP	BINA.txt	4	10	0.026574	2062570
KMP	BINA.txt	4	11	0.025544	2062693
KMP	BINA.txt	4	12	0.022834	1750611
KMP	BINA.txt	4	13	0.025557	2062696
KMP	BINA.txt	4	14	0.025539	2062696
KMP	BINA.txt	4	15	0.021868	1678839
KMP	BINA.txt	4	16	0.024210	1900581
KMP	BINA.txt	4	17	0.021833	1677793
KMP	BINA.txt	4	18	0.023015	1750143
KMP	BINA.txt	4	19	0.021829	1678839
KMP	BINA.txt	4	20	0.026576	2062108
KMP	BINA.txt	4	21	0.021831	1678839
KMP	BINA.txt	4	22	0.025510	2062693
KMP	BINA.txt	4	23	0.023037	1811333
KMP	BINA.txt	4	24	0.025543	2062693
KMP	BINA.txt	4	25	0.021830	1678839
KMP	BINA.txt	4	26	0.022968	1750143
KMP	BINA.txt	4	27	0.022876	1750611
KMP	BINA.txt	4	28	0.026572	2062570
KMP	BINA.txt	4	29	0.024827	1998382
KMP	BINA.txt	4	30	0.022828	1750611
KMP	BINA.txt	4	31	0.024251	1900581
KMP	BINA.txt	4	32	0.022974	1750143
KMP	BINA.txt	4	33	0.023028	1811333
KMP	BINA.txt	4	34	0.024827	1998382
KMP	BINA.txt	4	35	0.021830	1678839
KMP	BINA.txt	4	36	0.023059	1815309
KMP	BINA.txt	4	37	0.025537	2062696
KMP	BINA.txt	4	38	0.025489	2062696
KMP	BINA.txt	4	39	0.024841	1998814
KMP	BINA.txt	4	40	0.022890	1750611
KMP	BINA.txt	4	41	0.024880	1998814
KMP	BINA.txt	4	42	0.025462	2062693
KMP	BINA.txt	4	43	0.024121	1899033
KMP	BINA.txt	4	44	0.024174	1900581
KMP	BINA.txt	4	45	0.022984	1751375
KMP	BINA.txt	4	46	0.022983	1811333
KMP	BINA.txt	4	47	0.021744	1677793
KMP	BINA.txt	4	48	0.022900	1815309
KMP	BINA.txt	4	49	0.024809	1998814
KMP	BINA.txt	4	50	0.025470	2062696
KMP	BINA.txt	4	51	0.022801	1750611
KMP	BINA.txt	4	52	0.022812	1749135
KMP	BINA.txt	4	53	0.026584	2062108
KMP	BINA.txt	4	54	0.025536	2062693
KMP	BINA.txt	4	55	0.025496	2062693
KMP	BINA.txt	4	56	0.026416	2062570
KMP	BINA.txt	4	57	0.021885	1678839
KMP	BINA.txt	4	58	0.023017	1811333
KMP	BINA.txt	4	59	0.024828	1998382
KMP	BINA.txt	4	60	0.021831	1677793
KMP	BINA.txt	4	61	0.022862	1749135
KMP	BINA.txt	4	62	0.022985	1751375
KMP	BINA.txt	4	63	0.022848	1749135
KMP	BINA.txt	4	64	0.025512	2062693
KMP	BINA.txt	4	65	0.022924	1749135
KMP	BINA.txt	4	66	0.022943	1751375
KMP	BINA.txt	4	67	0.022683	1750611
KMP	BINA.txt	4	68	0.022983	1811333
KMP	BINA.txt	4	69	0.024898	1998382
KMP	BINA.txt	4	70	0.021831	1677793
KMP	BINA.txt	4	71	0.023057	1811333
KMP	BINA.txt	4	72	0.022815	1749135
KMP	BINA.txt	4	73	0.026527	2062108
KMP	BINA.txt	4	74	0.023098	1811333
KMP	BINA.txt	4	75	0.022746	1749135
KMP	BINA.txt	4	76	0.021760	1677793
KMP	BINA.txt	4	77	0.021712	1677793
KMP	BINA.txt	4	78	0.025466	2062696
KMP	BINA.txt	4	79	0.021826	1678839
KMP	BINA.txt	4	80	0.023006	1750143
KMP	BINA.txt	4	81	0.025548	2062696
KMP	BINA.txt	4	82	0.025498	2062693
KMP	BINA.txt	4	83	0.025535	2062696
KMP	BINA.txt	4	84	0.026604	2062108
KMP	BINA.txt	4	85	0.022999	1750611
KMP	BINA.txt	4	86	0.026398	2062570
KMP	BINA.txt	4	87	0.022815	1750143
KMP	BINA.txt	4	88	0.022812	1750143
KMP	BINA.txt	4	89	0.026260	2062570
KMP	BINA.txt	4	90	0.024787	1998814
KMP	BINA.txt	4	91	0.024127	1899033
KMP	BINA.txt	4	92	0.026323	2062108
KMP	BINA.txt	4	93	0.021711	1677793
KMP	BINA.txt	4	94	0.024879	1998382
KMP	BINA.txt	4	95	0.023032	1811333
KMP	BINA.txt	4	96	0.022826	1750611
KMP	BINA.txt	4	97	0.025500	2062693
KMP	BINA.txt	4	98	0.024201	1899033
KMP	BINA.txt	4	99	0.022863	1750611
KMP	BINA.txt	8	0	0.024522	1918045
KMP	BINA.txt	8	1	0.023093	1808669
KMP	BINA.txt	8	2	0.021260	1613823
KMP	BINA.txt	8	3	0.022250	1720845
KMP	BINA.txt	8	4	0.020675	1541248
KMP	BINA.txt	8	5	0.021669	1622702
KMP	BINA.txt	8	6	0.024910	2007934
KMP	BINA.txt	8	7	0.020829	1549431
KMP	BINA.txt	8	8	0.021746	1683216
KMP	BINA.txt	8	9	0.021069	1598392
KMP	BINA.txt	8	10	0.023150	1781054
KMP	BINA.txt	8	11	0.023048	1796522
KMP	BINA.txt	8	12	0.023731	1870839
KMP	BINA.txt	8	13	0.020901	1562643
KMP	BINA.txt	8	14	0.020975	1567229
KMP	BINA.txt	8	15	0.022980	1821637
KMP	BINA.txt	8	16	0.021750	1630427
KMP	BINA.txt	8	17	0.021817	1644298
KMP	BINA.txt	8	18	0.020693	1543450
KMP	BINA.txt	8	19	0.021933	1672094
KMP	BINA.txt	8	20	0.020633	1540937
KMP	BINA.txt	8	21	0.022972	1821232
KMP	BINA.txt	8	22	0.021889	1699453
KMP	BINA.txt	8	23	0.020860	1586279
KMP	BINA.txt	8	24	0.020798	1547925
KMP	BINA.txt	8	25	0.022088	1707467
KMP	BINA.txt	8	26	0.021928	1643168
KMP	BINA.txt	8	27	0.022054	1703032
KMP	BINA.txt	8	28	0.022822	1745969
KMP	BINA.txt	8	29	0.022036	1656036
KMP	BINA.txt	8	30	0.021135	1603308
KMP	BINA.txt	8	31	0.021868	1680909
KMP	BINA.txt	8	32	0.023247	1836671
KMP	BINA.txt	8	33	0.023016	1821259
KMP	BINA.txt	8	34	0.022849	1747405
KMP	BINA.txt	8	35	0.020261	1527641
KMP	BINA.txt	8	36	0.020625	1541248
KMP	BINA.txt	8	37	0.020599	1542314
KMP	BINA.txt	8	38	0.021926	1703032
KMP	BINA.txt	8	39	0.021855	1679339
KMP	BINA.txt	8	40	0.021890	1671074
KMP	BINA.txt	8	41	0.020900	1562643
KMP	BINA.txt	8	42	0.020957	1561310
KMP	BINA.txt	8	43	0.023253	1797986
KMP	BINA.txt	8	44	0.023195	1842540
KMP	BINA.txt	8	45	0.020914	1601875
KMP	BINA.txt	8	46	0.020155	1525825
KMP	BINA.txt	8	47	0.024848	1947856
KMP	BINA.txt	8	48	0.021396	1614343
KMP	BINA.txt	8	49	0.023049	1821637
KMP	BINA.txt	8	50	0.023084	1788441
KMP	BINA.txt	8	51	0.024946	1930011
KMP	BINA.txt	8	52	0.020433	1532445
KMP	BINA.txt	8	53	0.024907	1995294
KMP	BINA.txt	8	54	0.020390	1532445
KMP	BINA.txt	8	55	0.020476	1534183
KMP	BINA.txt	8	56	0.021639	1623594
KMP	BINA.txt	8	57	0.024798	1929314
KMP	BINA.txt	8	58	0.021866	1700009
KMP	BINA.txt	8	59	0.021795	1682336
KMP	BINA.txt	8	60	0.024578	1916636
KMP	BINA.txt	8	61	0.020878	1565539
KMP	BINA.txt	8	62	0.020785	1587969
KMP	BINA.txt	8	63	0.024962	1981132
KMP	BINA.txt	8	64	0.021073	1602538
KMP	BINA.txt	8	65	0.024306	1899283
KMP	BINA.txt	8	66	0.020965	1547622
KMP	BINA.txt	8	67	0.022897	1749644
KMP	BINA.txt	8	68	0.024863	1987870
KMP	BINA.txt	8	69	0.024604	1916457
KMP	BINA.txt	8	70	0.020911	1561310
KMP	BINA.txt	8	71	0.021985	1650130
KMP	BINA.txt	8	72	0.023128	1787829
KMP	BINA.txt	8	73	0.020846	1576927
KMP	BINA.txt	8	74	0.020984	1568810
KMP	BINA.txt	8	75	0.022282	1718899
KMP	BINA.txt	8	76	0.021467	1613738
KMP	BINA.txt	8	77	0.023115	1796522
KMP	BINA.txt	8	78	0.021894	1679484
KMP	BINA.txt	8	79	0.020596	1540937
KMP	BINA.txt	8	80	0.020940	1561533
KMP	BINA.txt	8	81	0.024513	1916437
KMP	BINA.txt	8	82	0.024991	2003286
KMP	BINA.txt	8	83	0.021540	1622702
KMP	BINA.txt	8	84	0.021822	1650130
KMP	BINA.txt	8	85	0.021590	1628080
KMP	BINA.txt	8	86	0.023341	1851937
KMP	BINA.txt	8	87	0.021331	1619330
KMP	BINA.txt	8	88	0.022485	1729591
KMP	BINA.txt	8	89	0.022593	1736039
KMP	BINA.txt	8	90	0.022987	1808068
KMP	BINA.txt	8	91	0.022992	1814083
KMP	BINA.txt	8	92	0.020423	1534146
KMP	BINA.txt	8	93	0.021200	1603605
KMP	BINA.txt	8	94	0.024923	2003286
KMP	BINA.txt	8	95	0.020910	1568960
KMP	BINA.txt	8	96	0.024748	1930011
KMP	BINA.txt	8	97	0.021662	1622702
KMP	BINA.txt	8	98	0.021499	1614745
KMP	BINA.txt	8	99	0.023066	1763170
KMP	BINA.txt	16	0	0.024389	1973730
KMP	BINA.txt	16	1	0.022629	1792766
KMP	BINA.txt	16	2	0.023952	1871708
KMP	BINA.txt	16	3	0.023941	1868000
KMP	BINA.txt	16	4	0.021465	1606950
KMP	BINA.txt	16	5	0.019916	1503373
KMP	BINA.txt	16	6	0.020636	1530699
KMP	BINA.txt	16	7	0.021606	1614389
KMP	BINA.txt	16	8	0.024469	1962244
KMP	BINA.txt	16	9	0.020952	1584493
KMP	BINA.txt	16	10	0.020541	1569662
KMP	BINA.txt	16	11	0.021522	1674064
KMP	BINA.txt	16	12	0.020905	1581925
KMP	BINA.txt	16	13	0.021101	1591153
KMP	BINA.txt	16	14	0.020383	1518689
KMP	BINA.txt	16	15	0.021559	1656182
KMP	BINA.txt	16	16	0.021205	1592497
KMP	BINA.txt	16	17	0.021094	1588338
KMP	BINA.txt	16	18	0.024392	1921838
KMP	BINA.txt	16	19	0.024164	1886967
KMP	BINA.txt	16	20	0.022678	1742067
KMP	BINA.txt	16	21	0.022846	1810155
KMP	BINA.txt	16	22	0.024399	1964841
KMP	BINA.txt	16	23	0.021536	1640764
KMP	BINA.txt	16	24	0.020455	1522086
KMP	BINA.txt	16	25	0.021628	1647651
KMP	BINA.txt	16	26	0.020565	1565300
KMP	BINA.txt	16	27	0.021409	1603950
KMP	BINA.txt	16	28	0.022624	1769961
KMP	BINA.txt	16	29	0.023441	1838818
KMP	BINA.txt	16	30	0.021518	1654579
KMP	BINA.txt	16	31	0.021704	1627262
KMP	BINA.txt	16	32	0.022718	1748492
KMP	BINA.txt	16	33	0.020627	1536141
KMP	BINA.txt	16	34	0.020930	1581607
KMP	BINA.txt	16	35	0.023620	1852445
KMP	BINA.txt	16	36	0.020882	1581651
KMP	BINA.txt	16	37	0.020535	1561851
KMP	BINA.txt	16	38	0.022627	1796560
KMP	BINA.txt	16	39	0.022496	1724086
KMP	BINA.txt	16	40	0.022539	1726791
KMP	BINA.txt	16	41	0.024349	1899724
KMP	BINA.txt	16	42	0.020848	1576283
KMP	BINA.txt	16	43	0.024466	1994204
KMP	BINA.txt	16	44	0.021665	1626806
KMP	BINA.txt	16	45	0.023955	1872786
KMP	BINA.txt	16	46	0.021432	1605924
KMP	BINA.txt	16	47	0.021725	1681119
KMP	BINA.txt	16	48	0.020456	1522807
KMP	BINA.txt	16	49	0.020665	1527719
KMP	BINA.txt	16	50	0.021640	1631122
KMP	BINA.txt	16	51	0.021278	1597371
KMP	BINA.txt	16	52	0.022714	1794463
KMP	BINA.txt	16	53	0.020603	1553720
KMP	BINA.txt	16	54	0.020401	1520429
KMP	BINA.txt	16	55	0.024386	1926311
KMP	BINA.txt	16	56	0.021525	1611312
KMP	BINA.txt	16	57	0.022691	1746006
KMP	BINA.txt	16	58	0.020526	1564899
KMP	BINA.txt	16	59	0.022658	1753395
KMP	BINA.txt	16	60	0.021634	1616815
KMP	BINA.txt	16	61	0.021100	1591160
KMP	BINA.txt	16	62	0.020213	1513204
KMP	BINA.txt	16	63	0.022687	1756017
KMP	BINA.txt	16	64	0.024399	1957885
KMP	BINA.txt	16	65	0.021979	1696395
KMP	BINA.txt	16	66	0.023261	1831298
KMP	BINA.txt	16	67	0.022640	1755337
KMP	BINA.txt	16	68	0.021676	1628141
KMP	BINA.txt	16	69	0.021720	1684456
KMP	BINA.txt	16	70	0.019955	1500725
KMP	BINA.txt	16	71	0.024157	1883530
KMP	BINA.txt	16	72	0.021502	1658492
KMP	BINA.txt	16	73	0.020269	1517042
KMP	BINA.txt	16	74	0.022601	1796180
KMP	BINA.txt	16	75	0.021619	1639135
KMP	BINA.txt	16	76	0.020289	1515271
KMP	BINA.txt	16	77	0.022747	1802946
KMP	BINA.txt	16	78	0.021137	1592314
KMP	BINA.txt	16	79	0.020651	1541868
KMP	BINA.txt	16	80	0.021618	1623585
KMP	BINA.txt	16	81	0.024434	1954695
KMP	BINA.txt	16	82	0.023587	1845127
KMP	BINA.txt	16	83	0.022593	1783786
KMP	BINA.txt	16	84	0.020527	1565130
KMP	BINA.txt	16	85	0.023784	1857934
KMP	BINA.txt	16	86	0.021576	1611862
KMP	BINA.txt	16	87	0.020637	1537564
KMP	BINA.txt	16	88	0.020486	1526290
KMP	BINA.txt	16	89	0.021230	1595369
KMP	BINA.txt	16	90	0.022668	1766353
KMP	BINA.txt	16	91	0.021628	1635390
KMP	BINA.txt	16	92	0.022621	1777521
KMP	BINA.txt	16	93	0.021149	1592691
KMP	BINA.txt	16	94	0.022587	1726721
KMP	BINA.txt	16	95	0.024236	1894231
KMP	BINA.txt	16	96	0.022391	1713529
KMP	BINA.txt	16	97	0.020501	1572406
KMP	BINA.txt	16	98	0.021636	1679931
KMP	BINA.txt	16	99	0.022353	1711646
KMP	BINA.txt	32	0	0.022637	1751136
KMP	BINA.txt	32	1	0.021428	1605700
KMP	BINA.txt	32	2	0.021497	1666977
KMP	BINA.txt	32	3	0.024221	1895394
KMP	BINA.txt	32	4	0.020864	1577857
KMP	BINA.txt	32	5	0.022553	1782474
KMP	BINA.txt	32	6	0.021361	1666637
KMP	BINA.txt	32	7	0.020624	1536519
KMP	BINA.txt	32	8	0.022323	1710445
KMP	BINA.txt	32	9	0.021262	1596680
KMP	BINA.txt	32	10	0.020526	1566665
KMP	BINA.txt	32	11	0.022347	1715551
KMP	BINA.txt	32	12	0.020989	1585510
KMP	BINA.txt	32	13	0.020668	1547840
KMP	BINA.txt	32	14	0.021586	1678289
KMP	BINA.txt	32	15	0.024369	1975008
KMP	BINA.txt	32	16	0.021695	1622291
KMP	BINA.txt	32	17	0.021517	1610954
KMP	BINA.txt	32	18	0.021246	1594410
KMP	BINA.txt	32	19	0.024436	1934947
KMP	BINA.txt	32	20	0.019968	1506143
KMP	BINA.txt	32	21	0.020608	1550902
KMP	BINA.txt	32	22	0.021751	1686313
KMP	BINA.txt	32	23	0.021000	1583582
KMP	BINA.txt	32	24	0.022668	1745062
KMP	BINA.txt	32	25	0.020023	1507491
KMP	BINA.txt	32	26	0.024415	1987307
KMP	BINA.txt	32	27	0.020650	1568705
KMP	BINA.txt	32	28	0.020625	1547574
KMP	BINA.txt	32	29	0.024411	1948119
KMP	BINA.txt	32	30	0.021712	1633048
KMP	BINA.txt	32	31	0.023962	1872334
KMP	BINA.txt	32	32	0.022635	1735235
KMP	BINA.txt	32	33	0.024418	1998769
KMP	BINA.txt	32	34	0.021506	1655140
KMP	BINA.txt	32	35	0.023214	1831619
KMP	BINA.txt	32	36	0.024003	1872620
KMP	BINA.txt	32	37	0.021753	1685169
KMP	BINA.txt	32	38	0.022719	1802899
KMP	BINA.txt	32	39	0.024374	1931000
KMP	BINA.txt	32	40	0.022596	1769440
KMP	BINA.txt	32	41	0.020704	1540301
KMP	BINA.txt	32	42	0.024365	1925063
KMP	BINA.txt	32	43	0.023586	1850332
KMP	BINA.txt	32	44	0.022199	1706377
KMP	BINA.txt	32	45	0.020672	1554581
KMP	BINA.txt	32	46	0.024383	1984121
KMP	BINA.txt	32	47	0.024442	1991522
KMP	BINA.txt	32	48	0.023950	1873186
KMP	BINA.txt	32	49	0.020367	1521443
KMP	BINA.txt	32	50	0.019894	1499759
KMP	BINA.txt	32	51	0.020488	1527313
KMP	BINA.txt	32	52	0.024384	1945933
KMP	BINA.txt	32	53	0.021572	1641220
KMP	BINA.txt	32	54	0.022527	1724743
KMP	BINA.txt	32	55	0.020479	1570877
KMP	BINA.txt	32	56	0.022703	1799403
KMP	BINA.txt	32	57	0.020631	1539661
KMP	BINA.txt	32	58	0.020486	1568046
KMP	BINA.txt	32	59	0.024352	1914860
KMP	BINA.txt	32	60	0.024380	1954840
KMP	BINA.txt	32	61	0.021521	1670544
KMP	BINA.txt	32	62	0.020541	1558674
KMP	BINA.txt	32	63	0.022090	1700862
KMP	BINA.txt	32	64	0.022604	1732267
KMP	BINA.txt	32	65	0.024424	1924614
KMP	BINA.txt	32	66	0.023959	1871329
KMP	BINA.txt	32	67	0.023997	1874550
KMP	BINA.txt	32	68	0.021917	1691800
KMP	BINA.txt	32	69	0.024347	1907024
KMP	BINA.txt	32	70	0.023926	1871542
KMP	BINA.txt	32	71	0.024101	1883017
KMP	BINA.txt	32	72	0.020604	1535309
KMP	BINA.txt	32	73	0.019908	1500163
KMP	BINA.txt	32	74	0.021005	1582143
KMP	BINA.txt	32	75	0.023024	1818706
KMP	BINA.txt	32	76	0.021657	1641803
KMP	BINA.txt	32	77	0.020640	1550940
KMP	BINA.txt	32	78	0.022637	1761586
KMP	BINA.txt	32	79	0.020560	1556403
KMP	BINA.txt	32	80	0.021631	1629895
KMP	BINA.txt	32	81	0.022544	1730341
KMP	BINA.txt	32	82	0.023512	1844157
KMP	BINA.txt	32	83	0.021200	1593881
KMP	BINA.txt	32	84	0.021165	1592460
KMP	BINA.txt	32	85	0.021631	1624336
KMP	BINA.txt	32	86	0.022145	1703888
KMP	BINA.txt	32	87	0.020002	1504103
KMP	BINA.txt	32	88	0.021170	1593278
KMP	BINA.txt	32	89	0.022586	1734994
KMP	BINA.txt	32	90	0.021590	1642490
KMP	BINA.txt	32	91	0.021662	1635614
KMP	BINA.txt	32	92	0.022606	1763709
KMP	BINA.txt	32	93	0.024063	1881626
KMP	BINA.txt	32	94	0.024391	1932439
KMP	BINA.txt	32	95	0.022964	1817347
KMP	BINA.txt	32	96	0.023029	1818313
KMP	BINA.txt	32	97	0.021464	1670201
KMP	BINA.txt	32	98	0.022146	1704165
KMP	BINA.txt	32	99	0.024359	1922373
KMP	BINA.txt	64	0	0.020214	1515283
KMP	BINA.txt	64	1	0.022294	1712145
KMP	BINA.txt	64	2	0.024407	1988711
KMP	BINA.txt	64	3	0.021623	1626365
KMP	BINA.txt	64	4	0.021596	1621538
KMP	BINA.txt	64	5	0.020068	1508314
KMP	BINA.txt	64	6	0.021620	1628945
KMP	BINA.txt	64	7	0.023367	1838103
KMP	BINA.txt	64	8	0.024198	1890415
KMP	BINA.txt	64	9	0.022622	1768489
KMP	BINA.txt	64	10	0.022430	1717885
KMP	BINA.txt	64	11	0.023597	1851853
KMP	BINA.txt	64	12	0.023604	1851881
KMP	BINA.txt	64	13	0.022369	1715879
KMP	BINA.txt	64	14	0.020750	1573883
KMP	BINA.txt	64	15	0.024350	1914831
KMP	BINA.txt	64	16	0.020688	1573365
KMP	BINA.txt	64	17	0.024380	1916184
KMP	BINA.txt	64	18	0.021597	1622463
KMP	BINA.txt	64	19	0.022642	1793700
KMP	BINA.txt	64	20	0.021649	1620277
KMP	BINA.txt	64	21	0.022584	1781948
KMP	BINA.txt	64	22	0.020105	1511640
KMP	BINA.txt	64	23	0.021660	1622965
KMP	BINA.txt	64	24	0.021615	1638696
KMP	BINA.txt	64	25	0.022711	1803436
KMP	BINA.txt	64	26	0.020371	1522251
KMP	BINA.txt	64	27	0.022344	1715469
KMP	BINA.txt	64	28	0.023301	1834506
KMP	BINA.txt	64	29	0.024402	1924334
KMP	BINA.txt	64	30	0.022636	1742384
KMP	BINA.txt	64	31	0.020194	1516247
KMP	BINA.txt	64	32	0.024376	1898945
KMP	BINA.txt	64	33	0.020532	1559788
KMP	BINA.txt	64	34	0.023921	1868975
KMP	BINA.txt	64	35	0.021198	1595538
KMP	BINA.txt	64	36	0.020606	1546182
KMP	BINA.txt	64	37	0.020656	1544108
KMP	BINA.txt	64	38	0.023786	1860861
KMP	BINA.txt	64	39	0.024327	1905073
KMP	BINA.txt	64	40	0.019928	1505794
KMP	BINA.txt	64	41	0.020616	1543416
KMP	BINA.txt	64	42	0.022622	1788263
KMP	BINA.txt	64	43	0.020476	1572149
KMP	BINA.txt	64	44	0.021540	1647997
KMP	BINA.txt	64	45	0.024430	1998674
KMP	BINA.txt	64	46	0.021950	1696288
KMP	BINA.txt	64	47	0.022625	1797106
KMP	BINA.txt	64	48	0.020568	1553740
KMP	BINA.txt	64	49	0.022092	1702190
KMP	BINA.txt	64	50	0.021456	1672280
KMP	BINA.txt	64	51	0.021012	1585970
KMP	BINA.txt	64	52	0.020008	1509084
KMP	BINA.txt	64	53	0.023869	1864349
KMP	BINA.txt	64	54	0.019976	1507774
KMP	BINA.txt	64	55	0.022629	1752780
KMP	BINA.txt	64	56	0.022613	1731964
KMP	BINA.txt	64	57	0.021481	1665040
KMP	BINA.txt	64	58	0.023130	1825808
KMP	BINA.txt	64	59	0.020212	1515879
KMP	BINA.txt	64	60	0.021418	1606222
KMP	BINA.txt	64	61	0.021503	1607985
KMP	BINA.txt	64	62	0.023925	1869439
KMP	BINA.txt	64	63	0.022621	1762491
KMP	BINA.txt	64	64	0.022645	1748113
KMP	BINA.txt	64	65	0.021528	1664137
KMP	BINA.txt	64	66	0.023365	1840855
KMP	BINA.txt	64	67	0.021043	1588067
KMP	BINA.txt	64	68	0.020667	1572151
KMP	BINA.txt	64	69	0.020372	1520408
KMP	BINA.txt	64	70	0.020523	1571726
KMP	BINA.txt	64	71	0.022268	1710036
KMP	BINA.txt	64	72	0.020612	1541355
KMP	BINA.txt	64	73	0.020232	1516616
KMP	BINA.txt	64	74	0.021563	1640841
KMP	BINA.txt	64	75	0.019865	1502330
KMP	BINA.txt	64	76	0.019980	1506750
KMP	BINA.txt	64	77	0.020538	1567428
KMP	BINA.txt	64	78	0.022474	1724086
KMP	BINA.txt	64	79	0.022656	1761941
KMP	BINA.txt	64	80	0.020515	1527046
KMP	BINA.txt	64	81	0.021492	1668543
KMP	BINA.txt	64	82	0.020564	1553196
KMP	BINA.txt	64	83	0.022919	1815204
KMP	BINA.txt	64	84	0.021440	1606743
KMP	BINA.txt	64	85	0.020552	1528720
KMP	BINA.txt	64	86	0.020574	1559695
KMP	BINA.txt	64	87	0.021634	1680026
KMP	BINA.txt	64	88	0.021616	1628753
KMP	BINA.txt	64	89	0.019869	1503299
KMP	BINA.txt	64	90	0.021528	1663911
KMP	BINA.txt	64	91	0.022697	1754033
KMP	BINA.txt	64	92	0.021481	1609666
KMP	BINA.txt	64	93	0.024392	1929034
KMP	BINA.txt	64	94	0.021940	1693614
KMP	BINA.txt	64	95	0.021362	1602957
KMP	BINA.txt	64	96	0.023206	1830358
KMP	BINA.txt	64	97	0.019828	1501481
KMP	BINA.txt	64	98	0.021468	1609337
KMP	BINA.txt	64	99	0.023597	1849048
KMP	BINA.txt	128	0	0.021434	1604737
KMP	BINA.txt	128	1	0.021623	1634457
KMP	BINA.txt	128	2	0.020546	1531770
KMP	BINA.txt	128	3	0.024135	1880618
KMP	BINA.txt	128	4	0.021393	1603955
KMP	BINA.txt	128	5	0.024456	1959346
KMP	BINA.txt	128	6	0.020491	1566946
KMP	BINA.txt	128	7	0.023492	1844470
KMP	BINA.txt	128	8	0.022671	1763407
KMP	BINA.txt	128	9	0.024225	1894066
KMP	BINA.txt	128	10	0.021669	1681653
KMP	BINA.txt	128	11	0.021559	1642816
KMP	BINA.txt	128	12	0.020568	1554711
KMP	BINA.txt	128	13	0.022955	1816958
KMP	BINA.txt	128	14	0.021936	1692415
KMP	BINA.txt	128	15	0.019870	1502451
KMP	BINA.txt	128	16	0.022613	1779945
KMP	BINA.txt	128	17	0.022078	1698821
KMP	BINA.txt	128	18	0.021537	1613753
KMP	BINA.txt	128	19	0.020014	1507853
KMP	BINA.txt	128	20	0.021614	1638716
KMP	BINA.txt	128	21	0.024403	1984022
KMP	BINA.txt	128	22	0.022684	1746025
KMP	BINA.txt	128	23	0.022636	1748356
KMP	BINA.txt	128	24	0.021067	1590954
KMP	BINA.txt	128	25	0.024420	1913198
KMP	BINA.txt	128	26	0.020290	1519344
KMP	BINA.txt	128	27	0.022673	1739752
KMP	BINA.txt	128	28	0.021689	1681419
KMP	BINA.txt	128	29	0.024015	1875940
KMP	BINA.txt	128	30	0.024396	1921146
KMP	BINA.txt	128	31	0.024458	1926817
KMP	BINA.txt	128	32	0.021676	1626119
KMP	BINA.txt	128	33	0.022633	1743106
KMP	BINA.txt	128	34	0.020609	1547339
KMP	BINA.txt	128	35	0.020524	1529712
KMP	BINA.txt	128	36	0.021115	1590866
KMP	BINA.txt	128	37	0.021453	1668709
KMP	BINA.txt	128	38	0.022638	1754180
KMP	BINA.txt	128	39	0.020612	1542767
KMP	BINA.txt	128	40	0.020896	1580319
KMP	BINA.txt	128	41	0.020810	1578827
KMP	BINA.txt	128	42	0.022314	1710676
KMP	BINA.txt	128	43	0.021312	1599820
KMP	BINA.txt	128	44	0.021310	1600881
KMP	BINA.txt	128	45	0.023370	1837726
KMP	BINA.txt	128	46	0.021940	1694688
KMP	BINA.txt	128	47	0.022626	1765191
KMP	BINA.txt	128	48	0.020601	1550928
KMP	BINA.txt	128	49	0.020393	1523356
KMP	BINA.txt	128	50	0.023317	1835220
KMP	BINA.txt	128	51	0.021755	1686924
KMP	BINA.txt	128	52	0.021531	1613244
KMP	BINA.txt	128	53	0.022515	1727029
KMP	BINA.txt	128	54	0.022666	1771576
KMP	BINA.txt	128	55	0.023564	1849165
KMP	BINA.txt	128	56	0.020055	1511088
KMP	BINA.txt	128	57	0.022184	1706402
KMP	BINA.txt	128	58	0.020543	1557266
KMP	BINA.txt	128	59	0.022518	1723787
KMP	BINA.txt	128	60	0.024409	1966749
KMP	BINA.txt	128	61	0.020860	1581758
KMP	BINA.txt	128	62	0.024399	1959932
KMP	BINA.txt	128	63	0.022105	1702879
KMP	BINA.txt	128	64	0.024451	1931984
KMP	BINA.txt	128	65	0.020672	1572458
KMP	BINA.txt	128	66	0.024077	1881651
KMP	BINA.txt	128	67	0.020541	1557759
KMP	BINA.txt	128	68	0.021680	1644695
KMP	BINA.txt	128	69	0.020859	1581027
KMP	BINA.txt	128	70	0.021589	1620319
KMP	BINA.txt	128	71	0.020557	1554004
KMP	BINA.txt	128	72	0.024377	1915255
KMP	BINA.txt	128	73	0.022615	1731072
KMP	BINA.txt	128	74	0.021503	1655830
KMP	BINA.txt	128	75	0.021151	1593631
KMP	BINA.txt	128	76	0.019994	1507818
KMP	BINA.txt	128	77	0.022809	1810746
KMP	BINA.txt	128	78	0.021615	1648517
KMP	BINA.txt	128	79	0.022636	1748604
KMP	BINA.txt	128	80	0.021538	1649499
KMP	BINA.txt	128	81	0.021617	1635954
KMP	BINA.txt	128	82	0.022636	1735945
KMP	BINA.txt	128	83	0.022616	1770923
KMP	BINA.txt	128	84	0.024407	1964654
KMP	BINA.txt	128	85	0.022571	1782289
